,raceId,driverId,lap,position,time_x,milliseconds,year,round,circuitId,name,date,time_y,url
996,930,828,8,15,1:34.737,94737,2015,5,4,Spanish Grand Prix,2015-05-10,12:00:00,http://en.wikipedia.org/wiki/2015_Spanish_Grand_Prix
997,187,57,4,1,1:27.465,87465,1999,13,14,Italian Grand Prix,1999-09-12,\N,http://en.wikipedia.org/wiki/1999_Italian_Grand_Prix
998,201,65,18,11,1:47.603,107603,1998,11,10,German Grand Prix,1998-08-02,\N,http://en.wikipedia.org/wiki/1998_German_Grand_Prix
999,905,828,24,15,1:25.226,85226,2014,6,6,Monaco Grand Prix,2014-05-25,12:00:00,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix
1000,103,18,24,5,1:47.311,107311,2004,14,13,Belgian Grand Prix,2004-08-29,\N,http://en.wikipedia.org/wiki/2004_Belgian_Grand_Prix
1001,353,22,34,6,2:42.584,162584,2010,17,35,Korean Grand Prix,2010-10-24,05:00:00,http://en.wikipedia.org/wiki/2010_Korean_Grand_Prix
1002,7,13,40,6,1:28.387,88387,2009,7,5,Turkish Grand Prix,2009-06-07,12:00:00,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix
1003,892,17,27,3,1:27.815,87815,2013,12,14,Italian Grand Prix,2013-09-08,12:00:00,http://en.wikipedia.org/wiki/2013_Italian_Grand_Prix
1004,913,1,51,1,1:52.771,112771,2014,14,15,Singapore Grand Prix,2014-09-21,12:00:00,http://en.wikipedia.org/wiki/2014_Singapore_Grand_Prix
1005,876,8,54,7,1:29.354,89354,2012,17,68,Indian Grand Prix,2012-10-28,09:30:00,http://en.wikipedia.org/wiki/2012_Indian_Grand_Prix
1006,138,21,13,14,1:27.839,87839,2002,15,14,Italian Grand Prix,2002-09-15,\N,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix
1007,1054,1,10,3,1:23.044,83044,2021,3,75,Portuguese Grand Prix,2021-05-02,14:00:00,http://en.wikipedia.org/wiki/2021_Portuguese_Grand_Prix
1008,841,153,2,21,1:40.659,100659,2011,1,1,Australian Grand Prix,2011-03-27,06:00:00,http://en.wikipedia.org/wiki/2011_Australian_Grand_Prix
1009,55,27,30,15,1:29.293,89293,2006,3,1,Australian Grand Prix,2006-04-02,14:00:00,http://en.wikipedia.org/wiki/2006_Australian_Grand_Prix
1010,1039,844,48,10,1:22.942,82942,2020,9,76,Tuscan Grand Prix,2020-09-13,13:10:00,https://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix
1011,939,815,56,7,1:53.378,113378,2015,13,15,Singapore Grand Prix,2015-09-20,12:00:00,https://en.wikipedia.org/wiki/2015_Singapore_Grand_Prix
1012,129,31,15,4,1:12.126,72126,2002,6,23,Austrian Grand Prix,2002-05-12,\N,http://en.wikipedia.org/wiki/2002_Austrian_Grand_Prix
1013,155,4,49,13,1:29.273,89273,2001,15,14,Italian Grand Prix,2001-09-16,\N,http://en.wikipedia.org/wiki/2001_Italian_Grand_Prix
1014,115,50,11,17,1:45.082,105082,2003,8,7,Canadian Grand Prix,2003-06-15,\N,http://en.wikipedia.org/wiki/2003_Canadian_Grand_Prix
1015,867,1,48,2,1:44.607,104607,2012,8,12,European Grand Prix,2012-06-24,12:00:00,http://en.wikipedia.org/wiki/2012_European_Grand_Prix
1016,345,10,47,20,1:42.446,102446,2010,9,12,European Grand Prix,2010-06-27,12:00:00,http://en.wikipedia.org/wiki/2010_European_Grand_Prix
1017,24,12,32,16,1:19.626,79626,2008,7,7,Canadian Grand Prix,2008-06-08,17:00:00,http://en.wikipedia.org/wiki/2008_Canadian_Grand_Prix
1018,352,20,53,1,1:35.205,95205,2010,16,22,Japanese Grand Prix,2010-10-10,06:00:00,http://en.wikipedia.org/wiki/2010_Japanese_Grand_Prix
1019,934,20,14,6,1:38.785,98785,2015,9,9,British Grand Prix,2015-07-05,12:00:00,http://en.wikipedia.org/wiki/2015_British_Grand_Prix
1020,997,20,60,3,1:07.379,67379,2018,9,70,Austrian Grand Prix,2018-07-01,13:10:00,https://en.wikipedia.org/wiki/2018_Austrian_Grand_Prix
1021,969,841,55,12,1:30.893,90893,2017,1,1,Australian Grand Prix,2017-03-26,05:00:00,https://en.wikipedia.org/wiki/2017_Australian_Grand_Prix
1022,938,831,23,14,1:31.064,91064,2015,12,14,Italian Grand Prix,2015-09-06,12:00:00,http://en.wikipedia.org/wiki/2015_Italian_Grand_Prix
1023,945,822,36,16,1:47.232,107232,2015,19,24,Abu Dhabi Grand Prix,2015-11-29,13:00:00,https://en.wikipedia.org/wiki/2015_Abu_Dhabi_Grand_Prix
1024,145,22,2,3,1:23.211,83211,2001,5,4,Spanish Grand Prix,2001-04-29,\N,http://en.wikipedia.org/wiki/2001_Spanish_Grand_Prix
1025,980,839,6,8,1:52.106,112106,2017,12,13,Belgian Grand Prix,2017-08-27,12:00:00,https://en.wikipedia.org/wiki/2017_Belgian_Grand_Prix
1026,148,8,13,7,1:20.857,80857,2001,8,7,Canadian Grand Prix,2001-06-10,\N,http://en.wikipedia.org/wiki/2001_Canadian_Grand_Prix
1027,988,154,50,11,1:42.514,102514,2017,20,24,Abu Dhabi Grand Prix,2017-11-26,13:00:00,https://en.wikipedia.org/wiki/2017_Abu_Dhabi_Grand_Prix
1028,899,823,66,18,1:18.440,78440,2013,19,18,Brazilian Grand Prix,2013-11-24,16:00:00,http://en.wikipedia.org/wiki/2013_Brazilian_Grand_Prix
1029,41,25,67,3,1:17.947,77947,2007,6,7,Canadian Grand Prix,2007-06-10,17:00:00,http://en.wikipedia.org/wiki/2007_Canadian_Grand_Prix
1030,221,35,13,3,1:20.404,80404,1997,15,20,Luxembourg Grand Prix,1997-09-28,\N,http://en.wikipedia.org/wiki/1997_Luxembourg_Grand_Prix
1031,868,817,40,14,1:36.734,96734,2012,9,9,British Grand Prix,2012-07-08,12:00:00,http://en.wikipedia.org/wiki/2012_British_Grand_Prix
1032,12,15,16,16,1:50.029,110029,2009,12,13,Belgian Grand Prix,2009-08-30,12:00:00,http://en.wikipedia.org/wiki/2009_Belgian_Grand_Prix
1033,879,807,21,1,1:21.175,81175,2012,20,18,Brazilian Grand Prix,2012-11-25,16:00:00,http://en.wikipedia.org/wiki/2012_Brazilian_Grand_Prix
1034,87,30,34,4,1:14.277,74277,2005,17,18,Brazilian Grand Prix,2005-09-25,14:00:00,http://en.wikipedia.org/wiki/2005_Brazilian_Grand_Prix
1035,31,1,51,7,1:30.370,90370,2008,14,14,Italian Grand Prix,2008-09-14,12:00:00,http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix
1036,856,153,27,7,1:44.499,104499,2011,16,35,Korean Grand Prix,2011-10-16,06:00:00,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
1037,1031,8,42,13,1:10.013,70013,2020,1,70,Austrian Grand Prix,2020-07-05,13:10:00,https://en.wikipedia.org/wiki/2020_Austrian_Grand_Prix
1038,135,13,40,7,1:19.667,79667,2002,12,10,German Grand Prix,2002-07-28,\N,http://en.wikipedia.org/wiki/2002_German_Grand_Prix
1039,931,4,4,11,1:23.148,83148,2015,6,6,Monaco Grand Prix,2015-05-24,12:00:00,http://en.wikipedia.org/wiki/2015_Monaco_Grand_Prix
1040,342,13,41,4,1:16.890,76890,2010,6,6,Monaco Grand Prix,2010-05-16,12:00:00,http://en.wikipedia.org/wiki/2010_Monaco_Grand_Prix
1041,92,14,27,6,1:32.596,92596,2004,3,3,Bahrain Grand Prix,2004-04-04,\N,http://en.wikipedia.org/wiki/2004_Bahrain_Grand_Prix
1042,62,14,11,10,1:16.529,76529,2006,10,19,United States Grand Prix,2006-07-02,14:00:00,http://en.wikipedia.org/wiki/2006_United_States_Grand_Prix
1043,930,829,36,18,1:35.529,95529,2015,5,4,Spanish Grand Prix,2015-05-10,12:00:00,http://en.wikipedia.org/wiki/2015_Spanish_Grand_Prix
1044,116,14,53,5,1:35.159,95159,2003,9,20,European Grand Prix,2003-06-29,\N,http://en.wikipedia.org/wiki/2003_European_Grand_Prix
1045,994,154,74,15,1:14.822,74822,2018,6,6,Monaco Grand Prix,2018-05-27,13:10:00,https://en.wikipedia.org/wiki/2018_Monaco_Grand_Prix
1046,110,17,47,9,1:25.145,85145,2003,3,18,Brazilian Grand Prix,2003-04-06,\N,http://en.wikipedia.org/wiki/2003_Brazilian_Grand_Prix
1047,916,1,56,1,1:43.492,103492,2014,17,69,United States Grand Prix,2014-11-02,20:00:00,http://en.wikipedia.org/wiki/2014_United_States_Grand_Prix
1048,942,8,16,8,1:55.987,115987,2015,16,69,United States Grand Prix,2015-10-25,19:00:00,https://en.wikipedia.org/wiki/2015_United_States_Grand_Prix
1049,60,24,41,14,1:25.300,85300,2006,8,9,British Grand Prix,2006-06-11,12:00:00,http://en.wikipedia.org/wiki/2006_British_Grand_Prix
1050,899,815,32,8,1:17.850,77850,2013,19,18,Brazilian Grand Prix,2013-11-24,16:00:00,http://en.wikipedia.org/wiki/2013_Brazilian_Grand_Prix
1051,178,49,41,5,1:24.184,84184,1999,4,6,Monaco Grand Prix,1999-05-16,\N,http://en.wikipedia.org/wiki/1999_Monaco_Grand_Prix
1052,953,154,37,14,1:31.859,91859,2016,6,6,Monaco Grand Prix,2016-05-29,12:00:00,https://en.wikipedia.org/wiki/2016_Monaco_Grand_Prix
1053,50,9,53,9,1:32.406,92406,2007,15,16,Japanese Grand Prix,2007-09-30,04:30:00,http://en.wikipedia.org/wiki/2007_Japanese_Grand_Prix
1054,1007,838,38,10,1:25.153,85153,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,https://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix
1055,143,30,9,2,1:17.963,77963,2001,3,18,Brazilian Grand Prix,2001-04-01,\N,http://en.wikipedia.org/wiki/2001_Brazilian_Grand_Prix
1056,138,15,40,5,1:25.994,85994,2002,15,14,Italian Grand Prix,2002-09-15,\N,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix
1057,174,22,47,3,1:40.622,100622,2000,17,2,Malaysian Grand Prix,2000-10-22,\N,http://en.wikipedia.org/wiki/2000_Malaysian_Grand_Prix
1058,1054,842,2,9,1:53.555,113555,2021,3,75,Portuguese Grand Prix,2021-05-02,14:00:00,http://en.wikipedia.org/wiki/2021_Portuguese_Grand_Prix
1059,855,155,36,12,1:40.326,100326,2011,15,22,Japanese Grand Prix,2011-10-09,06:00:00,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
1060,996,845,26,18,1:38.712,98712,2018,8,34,French Grand Prix,2018-06-24,14:10:00,https://en.wikipedia.org/wiki/2018_French_Grand_Prix
1061,1037,825,30,15,1:50.469,110469,2020,7,13,Belgian Grand Prix,2020-08-30,13:10:00,https://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix
1062,955,807,38,7,1:48.499,108499,2016,8,73,European Grand Prix,2016-06-19,13:00:00,https://en.wikipedia.org/wiki/2016_European_Grand_Prix
1063,1022,846,1,5,2:25.499,145499,2019,13,13,Belgian Grand Prix,2019-09-01,13:10:00,https://en.wikipedia.org/wiki/2019_Belgian_Grand_Prix
1064,948,1,30,6,1:32.625,92625,2016,1,1,Australian Grand Prix,2016-03-20,05:00:00,https://en.wikipedia.org/wiki/2016_Australian_Grand_Prix
1065,159,14,52,2,1:16.685,76685,2000,2,18,Brazilian Grand Prix,2000-03-26,\N,http://en.wikipedia.org/wiki/2000_Brazilian_Grand_Prix
1066,894,154,23,2,1:45.171,105171,2013,14,35,Korean Grand Prix,2013-10-06,06:00:00,http://en.wikipedia.org/wiki/2013_Korean_Grand_Prix
1067,98,11,63,3,1:12.361,72361,2004,9,19,United States Grand Prix,2004-06-20,\N,http://en.wikipedia.org/wiki/2004_United_States_Grand_Prix
1068,347,9,36,8,1:19.301,79301,2010,11,10,German Grand Prix,2010-07-25,12:00:00,http://en.wikipedia.org/wiki/2010_German_Grand_Prix
1069,63,23,19,2,1:17.809,77809,2006,11,8,French Grand Prix,2006-07-16,14:00:00,http://en.wikipedia.org/wiki/2006_French_Grand_Prix
1070,903,821,29,16,1:47.475,107475,2014,4,17,Chinese Grand Prix,2014-04-20,07:00:00,http://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix
1071,6,4,48,10,1:16.482,76482,2009,6,6,Monaco Grand Prix,2009-05-24,12:00:00,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix
1072,884,17,42,5,1:28.579,88579,2013,5,4,Spanish Grand Prix,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix
1073,917,20,16,12,1:16.789,76789,2014,18,18,Brazilian Grand Prix,2014-11-09,16:00:00,http://en.wikipedia.org/wiki/2014_Brazilian_Grand_Prix
1074,135,8,4,4,1:19.388,79388,2002,12,10,German Grand Prix,2002-07-28,\N,http://en.wikipedia.org/wiki/2002_German_Grand_Prix
1075,155,22,33,2,1:25.859,85859,2001,15,14,Italian Grand Prix,2001-09-16,\N,http://en.wikipedia.org/wiki/2001_Italian_Grand_Prix
1076,20,17,12,8,1:36.216,96216,2008,3,3,Bahrain Grand Prix,2008-04-06,11:30:00,http://en.wikipedia.org/wiki/2008_Bahrain_Grand_Prix
1077,995,20,9,1,1:15.855,75855,2018,7,7,Canadian Grand Prix,2018-06-10,18:10:00,https://en.wikipedia.org/wiki/2018_Canadian_Grand_Prix
1078,214,25,12,10,1:20.923,80923,1997,8,8,French Grand Prix,1997-06-29,\N,http://en.wikipedia.org/wiki/1997_French_Grand_Prix
1079,233,55,14,2,1:30.990,90990,1996,10,9,British Grand Prix,1996-07-14,\N,http://en.wikipedia.org/wiki/1996_British_Grand_Prix
1080,116,49,56,10,1:36.648,96648,2003,9,20,European Grand Prix,2003-06-29,\N,http://en.wikipedia.org/wiki/2003_European_Grand_Prix
1081,908,4,6,8,1:41.295,101295,2014,9,9,British Grand Prix,2014-07-06,12:00:00,http://en.wikipedia.org/wiki/2014_British_Grand_Prix
1082,219,81,39,13,1:28.853,88853,1997,13,14,Italian Grand Prix,1997-09-07,\N,http://en.wikipedia.org/wiki/1997_Italian_Grand_Prix
1083,99,8,15,12,1:17.951,77951,2004,10,8,French Grand Prix,2004-07-04,\N,http://en.wikipedia.org/wiki/2004_French_Grand_Prix
1084,950,832,17,7,1:43.837,103837,2016,3,17,Chinese Grand Prix,2016-04-17,06:00:00,https://en.wikipedia.org/wiki/2016_Chinese_Grand_Prix
1085,220,49,71,3,1:13.277,73277,1997,14,23,Austrian Grand Prix,1997-09-21,\N,http://en.wikipedia.org/wiki/1997_Austrian_Grand_Prix
1086,1,1,27,10,1:31.291,91291,2009,1,1,Australian Grand Prix,2009-03-29,06:00:00,http://en.wikipedia.org/wiki/2009_Australian_Grand_Prix
1087,106,47,20,20,1:43.517,103517,2004,17,22,Japanese Grand Prix,2004-10-10,\N,http://en.wikipedia.org/wiki/2004_Japanese_Grand_Prix
1088,86,22,1,14,2:14.149,134149,2005,16,13,Belgian Grand Prix,2005-09-11,14:00:00,http://en.wikipedia.org/wiki/2005_Belgian_Grand_Prix
1089,70,26,68,11,1:13.965,73965,2006,18,18,Brazilian Grand Prix,2006-10-22,14:00:00,http://en.wikipedia.org/wiki/2006_Brazilian_Grand_Prix
1090,198,56,30,2,1:19.946,79946,1998,8,8,French Grand Prix,1998-06-28,\N,http://en.wikipedia.org/wiki/1998_French_Grand_Prix
1091,1003,815,51,17,1:46.180,106180,2018,15,15,Singapore Grand Prix,2018-09-16,12:10:00,https://en.wikipedia.org/wiki/2018_Singapore_Grand_Prix
1092,13,2,27,8,1:26.080,86080,2009,13,14,Italian Grand Prix,2009-09-13,12:00:00,http://en.wikipedia.org/wiki/2009_Italian_Grand_Prix
1093,943,3,35,1,1:22.780,82780,2015,17,32,Mexican Grand Prix,2015-11-01,19:00:00,https://en.wikipedia.org/wiki/2015_Mexican_Grand_Prix
1094,974,839,37,16,1:19.389,79389,2017,6,6,Monaco Grand Prix,2017-05-28,12:00:00,https://en.wikipedia.org/wiki/2017_Monaco_Grand_Prix
1095,1004,844,9,6,1:42.204,102204,2018,16,71,Russian Grand Prix,2018-09-30,11:10:00,https://en.wikipedia.org/wiki/2018_Russian_Grand_Prix
1096,959,822,25,7,1:21.923,81923,2016,12,10,German Grand Prix,2016-07-31,12:00:00,https://en.wikipedia.org/wiki/2016_German_Grand_Prix
1097,1053,815,36,4,1:21.538,81538,2021,2,21,Emilia Romagna Grand Prix,2021-04-18,13:00:00,http://en.wikipedia.org/wiki/2021_Emilia_Romagna_Grand_Prix
1098,1010,154,8,7,1:30.340,90340,2019,1,1,Australian Grand Prix,2019-03-17,05:10:00,https://en.wikipedia.org/wiki/2019_Australian_Grand_Prix
1099,892,820,35,20,1:30.781,90781,2013,12,14,Italian Grand Prix,2013-09-08,12:00:00,http://en.wikipedia.org/wiki/2013_Italian_Grand_Prix
1100,1044,825,29,11,1:44.273,104273,2020,14,5,Turkish Grand Prix,2020-11-15,10:10:00,https://en.wikipedia.org/wiki/2020_Turkish_Grand_Prix
1101,225,55,10,3,1:38.921,98921,1996,2,18,Brazilian Grand Prix,1996-03-31,\N,http://en.wikipedia.org/wiki/1996_Brazilian_Grand_Prix
1102,914,13,25,7,1:55.803,115803,2014,15,22,Japanese Grand Prix,2014-10-05,06:00:00,http://en.wikipedia.org/wiki/2014_Japanese_Grand_Prix
1103,43,5,23,18,1:17.669,77669,2007,8,8,French Grand Prix,2007-07-01,12:00:00,http://en.wikipedia.org/wiki/2007_French_Grand_Prix
1104,989,8,15,2,1:28.457,88457,2018,1,1,Australian Grand Prix,2018-03-25,05:10:00,https://en.wikipedia.org/wiki/2018_Australian_Grand_Prix
1105,1015,825,6,6,1:19.322,79322,2019,6,6,Monaco Grand Prix,2019-05-26,13:10:00,https://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix
1106,942,832,25,8,1:46.204,106204,2015,16,69,United States Grand Prix,2015-10-25,19:00:00,https://en.wikipedia.org/wiki/2015_United_States_Grand_Prix
1107,942,18,42,5,1:44.849,104849,2015,16,69,United States Grand Prix,2015-10-25,19:00:00,https://en.wikipedia.org/wiki/2015_United_States_Grand_Prix
1108,976,154,32,10,1:48.073,108073,2017,8,73,Azerbaijan Grand Prix,2017-06-25,13:00:00,https://en.wikipedia.org/wiki/2017_Azerbaijan_Grand_Prix
1109,956,830,71,2,1:10.893,70893,2016,9,70,Austrian Grand Prix,2016-07-03,12:00:00,https://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix
1110,960,835,7,11,2:34.718,154718,2016,13,13,Belgian Grand Prix,2016-08-28,12:00:00,https://en.wikipedia.org/wiki/2016_Belgian_Grand_Prix
1111,842,20,29,1,1:42.688,102688,2011,2,2,Malaysian Grand Prix,2011-04-10,08:00:00,http://en.wikipedia.org/wiki/2011_Malaysian_Grand_Prix
1112,100,8,17,2,1:20.683,80683,2004,11,9,British Grand Prix,2004-07-11,\N,http://en.wikipedia.org/wiki/2004_British_Grand_Prix
1113,156,49,46,12,1:18.926,78926,2001,16,19,United States Grand Prix,2001-09-30,\N,http://en.wikipedia.org/wiki/2001_United_States_Grand_Prix
1114,83,21,3,9,1:25.526,85526,2005,13,11,Hungarian Grand Prix,2005-07-31,14:00:00,http://en.wikipedia.org/wiki/2005_Hungarian_Grand_Prix
1115,987,832,23,11,1:15.186,75186,2017,19,18,Brazilian Grand Prix,2017-11-12,16:00:00,https://en.wikipedia.org/wiki/2017_Brazilian_Grand_Prix
1116,77,18,14,10,1:33.164,93164,2005,7,20,European Grand Prix,2005-05-29,14:00:00,http://en.wikipedia.org/wiki/2005_European_Grand_Prix
1117,877,814,14,20,2:28.758,148758,2012,18,24,Abu Dhabi Grand Prix,2012-11-04,13:00:00,http://en.wikipedia.org/wiki/2012_Abu_Dhabi_Grand_Prix
1118,339,22,44,13,1:44.072,104072,2010,3,2,Malaysian Grand Prix,2010-04-04,08:00:00,http://en.wikipedia.org/wiki/2010_Malaysian_Grand_Prix
1119,1036,846,2,10,1:26.682,86682,2020,6,4,Spanish Grand Prix,2020-08-16,13:10:00,https://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix
1120,864,20,30,6,1:32.457,92457,2012,5,4,Spanish Grand Prix,2012-05-13,12:00:00,http://en.wikipedia.org/wiki/2012_Spanish_Grand_Prix
1121,238,22,33,13,1:45.257,105257,1996,15,27,Portuguese Grand Prix,1996-09-22,\N,http://en.wikipedia.org/wiki/1996_Portuguese_Grand_Prix
1122,228,77,2,4,1:32.386,92386,1996,5,21,San Marino Grand Prix,1996-05-05,\N,http://en.wikipedia.org/wiki/1996_San_Marino_Grand_Prix
1123,197,44,18,11,1:25.732,85732,1998,7,7,Canadian Grand Prix,1998-06-07,\N,http://en.wikipedia.org/wiki/1998_Canadian_Grand_Prix
1124,871,30,26,7,1:55.136,115136,2012,12,13,Belgian Grand Prix,2012-09-02,12:00:00,http://en.wikipedia.org/wiki/2012_Belgian_Grand_Prix
1125,142,18,35,11,1:47.779,107779,2001,2,2,Malaysian Grand Prix,2001-03-18,\N,http://en.wikipedia.org/wiki/2001_Malaysian_Grand_Prix
1126,218,35,31,5,2:00.553,120553,1997,12,13,Belgian Grand Prix,1997-08-24,\N,http://en.wikipedia.org/wiki/1997_Belgian_Grand_Prix
1127,63,8,39,6,1:18.551,78551,2006,11,8,French Grand Prix,2006-07-16,14:00:00,http://en.wikipedia.org/wiki/2006_French_Grand_Prix
1128,910,4,35,1,1:28.755,88755,2014,11,11,Hungarian Grand Prix,2014-07-27,12:00:00,http://en.wikipedia.org/wiki/2014_Hungarian_Grand_Prix
1129,877,817,49,10,1:46.131,106131,2012,18,24,Abu Dhabi Grand Prix,2012-11-04,13:00:00,http://en.wikipedia.org/wiki/2012_Abu_Dhabi_Grand_Prix
1130,16,67,71,7,1:15.023,75023,2009,16,18,Brazilian Grand Prix,2009-10-18,16:00:00,http://en.wikipedia.org/wiki/2009_Brazilian_Grand_Prix
1131,1032,8,47,13,1:09.721,69721,2020,2,70,Styrian Grand Prix,2020-07-12,13:10:00,https://en.wikipedia.org/wiki/2020_Styrian_Grand_Prix
1132,899,814,39,11,1:18.896,78896,2013,19,18,Brazilian Grand Prix,2013-11-24,16:00:00,http://en.wikipedia.org/wiki/2013_Brazilian_Grand_Prix
1133,133,31,7,1,1:28.675,88675,2002,10,9,British Grand Prix,2002-07-07,\N,http://en.wikipedia.org/wiki/2002_British_Grand_Prix
1134,916,1,7,2,1:43.589,103589,2014,17,69,United States Grand Prix,2014-11-02,20:00:00,http://en.wikipedia.org/wiki/2014_United_States_Grand_Prix
1135,883,823,38,21,1:44.744,104744,2013,4,3,Bahrain Grand Prix,2013-04-21,12:00:00,http://en.wikipedia.org/wiki/2013_Bahrain_Grand_Prix
1136,945,815,45,5,1:48.225,108225,2015,19,24,Abu Dhabi Grand Prix,2015-11-29,13:00:00,https://en.wikipedia.org/wiki/2015_Abu_Dhabi_Grand_Prix
1137,1042,849,44,19,1:22.665,82665,2020,12,75,Portuguese Grand Prix,2020-10-25,12:10:00,https://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix
1138,851,67,56,9,1:30.104,90104,2011,11,11,Hungarian Grand Prix,2011-07-31,12:00:00,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix
1139,34,14,1,14,1:49.245,109245,2008,17,17,Chinese Grand Prix,2008-10-19,07:00:00,http://en.wikipedia.org/wiki/2008_Chinese_Grand_Prix
1140,958,831,22,19,1:29.026,89026,2016,11,11,Hungarian Grand Prix,2016-07-24,12:00:00,https://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix
1141,1045,839,1,8,2:29.204,149204,2020,15,3,Bahrain Grand Prix,2020-11-29,14:10:00,https://en.wikipedia.org/wiki/2020_Bahrain_Grand_Prix
1142,1024,847,27,17,1:48.563,108563,2019,15,15,Singapore Grand Prix,2019-09-22,12:10:00,https://en.wikipedia.org/wiki/2019_Singapore_Grand_Prix
1143,13,3,15,19,1:31.240,91240,2009,13,14,Italian Grand Prix,2009-09-13,12:00:00,http://en.wikipedia.org/wiki/2009_Italian_Grand_Prix
1144,855,15,16,19,1:42.894,102894,2011,15,22,Japanese Grand Prix,2011-10-09,06:00:00,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
1145,898,13,25,15,1:44.879,104879,2013,18,69,United States Grand Prix,2013-11-17,19:00:00,http://en.wikipedia.org/wiki/2013_United_States_Grand_Prix
1146,201,65,12,12,1:47.928,107928,1998,11,10,German Grand Prix,1998-08-02,\N,http://en.wikipedia.org/wiki/1998_German_Grand_Prix
1147,109,22,24,3,1:36.542,96542,2003,2,2,Malaysian Grand Prix,2003-03-23,\N,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
1148,349,153,12,16,1:54.106,114106,2010,13,13,Belgian Grand Prix,2010-08-29,12:00:00,http://en.wikipedia.org/wiki/2010_Belgian_Grand_Prix
1149,1,15,39,12,1:30.186,90186,2009,1,1,Australian Grand Prix,2009-03-29,06:00:00,http://en.wikipedia.org/wiki/2009_Australian_Grand_Prix
1150,884,807,28,8,1:30.909,90909,2013,5,4,Spanish Grand Prix,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix
1151,166,48,65,15,1:24.496,84496,2000,9,8,French Grand Prix,2000-07-02,\N,http://en.wikipedia.org/wiki/2000_French_Grand_Prix
1152,214,56,58,3,1:19.874,79874,1997,8,8,French Grand Prix,1997-06-29,\N,http://en.wikipedia.org/wiki/1997_French_Grand_Prix
1153,125,37,44,10,1:42.773,102773,2002,2,2,Malaysian Grand Prix,2002-03-17,\N,http://en.wikipedia.org/wiki/2002_Malaysian_Grand_Prix
1154,161,48,51,17,1:29.729,89729,2000,4,9,British Grand Prix,2000-04-23,\N,http://en.wikipedia.org/wiki/2000_British_Grand_Prix
1155,181,35,11,11,1:22.328,82328,1999,7,8,French Grand Prix,1999-06-27,\N,http://en.wikipedia.org/wiki/1999_French_Grand_Prix
1156,990,822,13,2,1:36.071,96071,2018,2,3,Bahrain Grand Prix,2018-04-08,15:10:00,https://en.wikipedia.org/wiki/2018_Bahrain_Grand_Prix
1157,1002,154,53,6,1:24.313,84313,2018,14,14,Italian Grand Prix,2018-09-02,13:10:00,https://en.wikipedia.org/wiki/2018_Italian_Grand_Prix
1158,890,4,50,5,1:25.975,85975,2013,10,11,Hungarian Grand Prix,2013-07-28,12:00:00,http://en.wikipedia.org/wiki/2013_Hungarian_Grand_Prix
1159,99,44,68,15,1:19.830,79830,2004,10,8,French Grand Prix,2004-07-04,\N,http://en.wikipedia.org/wiki/2004_French_Grand_Prix
1160,195,74,52,16,1:28.171,88171,1998,5,4,Spanish Grand Prix,1998-05-10,\N,http://en.wikipedia.org/wiki/1998_Spanish_Grand_Prix
1161,863,10,48,20,1:41.067,101067,2012,4,3,Bahrain Grand Prix,2012-04-22,12:00:00,http://en.wikipedia.org/wiki/2012_Bahrain_Grand_Prix
1162,170,56,7,5,2:11.149,131149,2000,13,13,Belgian Grand Prix,2000-08-27,\N,http://en.wikipedia.org/wiki/2000_Belgian_Grand_Prix
1163,28,9,68,8,1:22.558,82558,2008,11,11,Hungarian Grand Prix,2008-08-03,12:00:00,http://en.wikipedia.org/wiki/2008_Hungarian_Grand_Prix
1164,67,14,43,13,1:26.130,86130,2006,15,14,Italian Grand Prix,2006-09-10,14:00:00,http://en.wikipedia.org/wiki/2006_Italian_Grand_Prix
1165,931,832,35,15,1:21.720,81720,2015,6,6,Monaco Grand Prix,2015-05-24,12:00:00,http://en.wikipedia.org/wiki/2015_Monaco_Grand_Prix
1166,927,832,16,15,1:46.997,106997,2015,2,2,Malaysian Grand Prix,2015-03-29,07:00:00,http://en.wikipedia.org/wiki/2015_Malaysian_Grand_Prix
